workLat,workLong,workTweets,homeLat,homeLong,homeTweets,#tweets,userID,homeCountry,workCountry,homeCanton,workCanton,distance,closer to home,closer to work,routeTime
45.8,8.84,144.0,45.8,8.84,108.0,651,282588300,Italia,Italia,-,-,0.0,"('Varese', 2.2214724763655522)","('Varese', 2.2214724763655522)",0.0
46.08,6.41,141.0,46.08,6.41,145.0,652,937400742,France,France,-,-,0.0,"('Annemasse', 18.37496817669323)","('Annemasse', 18.37496817669323)",0.0
47.66,6.88,250.0,47.66,6.88,394.0,653,1284057824,France,France,-,-,0.0,"('Mulhouse', 35.342941686083854)","('Mulhouse', 35.342941686083854)",0.0
47.75,8.97,533.0,47.75,8.97,112.0,653,33633169,Deutschland,Deutschland,-,-,0.0,"('Zurich', 52.9770003906805)","('Zurich', 52.9770003906805)",0.0
47.34,8.61,17.0,47.33,8.62,36.0,654,164903852,Suisse,Suisse,Zürich,Zürich,1.3424040951043883,"('Zurich', 6.662023278182478)","('Zurich', 5.402544315688551)",3.4
47.37,8.09,69.0,46.54,6.59,13.0,655,490582748,Suisse,Suisse,Vaud,Aargau,146.46077264638618,"('Lausanne', 5.910178108741385)","('Luzern', 34.53757428905891)",105.46666666666667
47.71,9.15,313.0,47.71,9.15,148.0,656,8623812,Deutschland,Deutschland,-,-,0.0,"('Zurich', 59.005703918453214)","('Zurich', 59.005703918453214)",0.0
47.55,7.53,10.0,47.56,7.58,221.0,656,3379498539,Suisse,Suisse,Basel-Stadt,Basel-Landschaft,3.911011664521086,"('Basel', 1.6743361716465146)","('Basel', 5.567786811485012)",8.15
46.18,6.11,20.0,46.18,6.11,10.0,657,521157157,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 4.895427246092616)","('Geneva', 4.895427246092616)",0.0
45.85,6.1,10.0,45.9,6.11,378.0,658,763736492,France,France,-,-,5.6098628154789045,"('Annecy', 0.5181337027284519)","('Annecy', 5.704504113384962)",16.866666666666667
46.22,10.18,258.0,46.22,10.18,367.0,658,3403131087,Italia,Italia,-,-,0.0,"('Varese', 113.62143745618023)","('Varese', 113.62143745618023)",0.0
46.59,6.66,10.0,47.38,8.54,104.0,658,277496292,Suisse,Suisse,Zürich,Vaud,167.38093320366778,"('Zurich', 1.6615021190898316)","('Lausanne', 6.321556075765866)",134.76666666666668
46.0,8.74,36.0,45.95,8.77,37.0,659,396532455,Italia,Italia,-,-,6.019953738063447,"('Varese', 15.34620429504485)","('Varese', 21.341762723013893)",10.8
46.6,6.37,72.0,46.6,6.37,42.0,659,823977289,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 23.84881088511704)","('Lausanne', 23.84881088511704)",0.0
47.58,6.85,271.0,47.58,6.85,269.0,660,2281707111,France,France,-,-,0.0,"('Mulhouse', 40.805762895055594)","('Mulhouse', 40.805762895055594)",0.0
46.21,6.09,69.0,46.21,6.09,160.0,661,1133116002,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 6.002563584409144)","('Geneva', 6.002563584409144)",0.0
47.75,7.35,294.0,47.75,7.35,362.0,661,1571523996,France,France,-,-,0.0,"('Mulhouse', 1.2477711883830875)","('Mulhouse', 1.2477711883830875)",0.0
47.42,8.51,18.0,47.42,8.51,42.0,662,367359610,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 6.646481976813912)","('Zurich', 6.646481976813912)",0.0
46.21,6.09,35.0,46.21,6.09,41.0,662,1225954796,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 6.002563584409144)","('Geneva', 6.002563584409144)",0.0
47.37,8.55,11.0,47.38,8.54,164.0,663,23040259,Suisse,Suisse,Zürich,Zürich,1.342084035245888,"('Zurich', 1.6615021190898316)","('Zurich', 0.370046627869941)",3.933333333333333
46.19,6.14,310.0,46.19,6.14,181.0,666,2361836669,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.335163533261674)","('Geneva', 2.335163533261674)",0.0
46.21,6.15,14.0,46.2,6.16,35.0,666,17538448,Suisse,Suisse,Genève,Genève,1.3514271221364713,"('Geneva', 0.5153270743844632)","('Geneva', 1.6983659807231022)",3.6333333333333333
45.94,9.17,151.0,45.83,9.04,63.0,667,360031554,Italia,Italia,-,-,15.828596954731248,"('Varese', 16.598357665305645)","('Varese', 29.85969866017998)",40.65
47.46,6.74,16.0,47.47,6.77,11.0,667,721239927,France,France,-,-,2.5128226863687173,"('Mulhouse', 52.43141088558228)","('Mulhouse', 54.90502221928611)",8.1
45.82,8.81,350.0,45.82,8.81,287.0,668,324046315,Italia,Italia,-,-,0.0,"('Varese', 1.2978199242840294)","('Varese', 1.2978199242840294)",0.0
46.18,9.86,363.0,46.18,9.86,301.0,668,3102345898,Italia,Italia,-,-,0.0,"('Varese', 89.37554942084074)","('Varese', 89.37554942084074)",0.0
47.49,7.59,252.0,47.49,7.59,212.0,668,2547482482,Suisse,Suisse,Basel-Landschaft,Basel-Landschaft,0.0,"('Basel', 8.556260588556356)","('Basel', 8.556260588556356)",0.0
47.2,5.94,119.0,47.25,6.03,85.0,668,2431853687,France,France,-,-,8.77519967358352,"('Pontarlier', 45.706006958256694)","('Pontarlier', 45.54989655475243)",14.9
46.01,8.97,17.0,46.01,8.98,12.0,669,491147118,Suisse,Suisse,Ticino,Ticino,0.7718003742785463,"('Varese', 24.457114036586407)","('Varese', 24.091190012722677)",8.316666666666666
47.42,8.51,27.0,47.42,8.51,20.0,669,1146427224,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 6.646481976813912)","('Zurich', 6.646481976813912)",0.0
45.8,9.08,77.0,45.77,9.09,164.0,669,364131853,Italia,Italia,-,-,3.422635605429904,"('Varese', 21.09787187254357)","('Varese', 19.741049492816074)",9.983333333333333
47.37,8.54,13.0,47.61,8.24,21.0,670,69914087,Suisse,Suisse,Aargau,Zürich,34.91050124224554,"('Zurich', 35.67977812534881)","('Zurich', 0.8386823848142152)",44.65
47.8,9.64,150.0,47.65,9.62,74.0,671,223402502,Deutschland,Deutschland,-,-,16.735679725064628,"('Zurich', 86.26734548022863)","('Zurich', 94.83524474701359)",33.38333333333333
46.21,6.15,65.0,46.38,6.24,181.0,671,223923585,Suisse,Suisse,Vaud,Genève,20.11547916175807,"('Annemasse', 20.625577304297412)","('Geneva', 1.6983659807231022)",23.166666666666668
47.65,6.84,191.0,47.65,6.84,480.0,671,356144534,France,France,-,-,0.0,"('Mulhouse', 38.53038843148269)","('Mulhouse', 38.53038843148269)",0.0
46.26,7.62,124.0,46.13,7.09,142.0,672,584176950,Suisse,Suisse,Valais - Wallis,Valais - Wallis,43.252131206767466,"('Sion', 23.0640321551035)","('Sion', 20.960324899481016)",91.58333333333333
47.47,9.38,384.0,47.47,9.38,290.0,674,135643379,Suisse,Suisse,Sankt Gallen,Sankt Gallen,0.0,"('Zurich', 63.45635172933272)","('Zurich', 63.45635172933272)",0.0
47.38,8.54,385.0,47.38,8.54,275.0,675,4107982731,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
47.08,8.64,260.0,47.08,8.64,204.0,675,478903690,Suisse,Suisse,Schwyz,Schwyz,0.0,"('Luzern', 28.25043139302777)","('Luzern', 28.25043139302777)",0.0
47.22,7.59,254.0,47.13,7.24,28.0,675,630491292,Suisse,Suisse,Bern - Berne,Solothurn,28.266897432981715,"('Bern', 29.270407473018302)","('Bern', 34.97245556629061)",27.583333333333332
46.19,7.21,360.0,46.19,7.21,309.0,676,424952620,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 11.792109105310846)","('Sion', 11.792109105310846)",0.0
46.2,6.16,34.0,46.2,6.16,35.0,678,41484765,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 0.5153270743844632)","('Geneva', 0.5153270743844632)",0.0
47.59,8.21,10.0,46.25,6.13,426.0,679,386658258,Suisse,Suisse,Genève,Aargau,217.004431315549,"('Geneva', 6.231589512632507)","('Zurich', 35.60894007423314)",164.51666666666668
45.86,10.46,468.0,45.86,10.46,212.0,680,256676266,Italia,Italia,-,-,0.0,"('Varese', 126.55652106508013)","('Varese', 126.55652106508013)",0.0
46.07,6.47,253.0,45.93,6.93,10.0,680,2313712326,France,France,-,-,38.767717975754316,"('Sion', 46.73342871764081)","('Annemasse', 22.608123158921178)",73.16666666666667
45.75,6.42,287.0,45.75,6.42,292.0,680,559928045,France,France,-,-,0.0,"('Annecy', 28.80068266562705)","('Annecy', 28.80068266562705)",0.0
45.8,8.27,16.0,45.8,8.27,18.0,680,507703839,Italia,Italia,-,-,0.0,"('Varese', 43.143184915073135)","('Varese', 43.143184915073135)",0.0
47.24,6.02,13.0,47.23,5.97,152.0,681,600461390,France,France,-,-,3.9329163228282313,"('Pontarlier', 46.555279315393)","('Pontarlier', 45.195828270992635)",8.933333333333334
47.64,6.87,232.0,47.64,6.85,36.0,681,1403177706,France,France,-,-,1.497492430678094,"('Mulhouse', 38.15952699355152)","('Mulhouse', 36.745571283638895)",4.0
47.48,8.49,221.0,47.48,8.49,155.0,681,586524811,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 13.3773615641342)","('Zurich', 13.3773615641342)",0.0
46.25,6.13,25.0,46.19,6.16,140.0,683,14771886,Suisse,Suisse,Genève,Genève,7.055212512455848,"('Geneva', 1.2249446550703356)","('Geneva', 6.231589512632507)",16.05
45.9,6.12,228.0,45.9,6.12,405.0,683,636270185,France,France,-,-,0.0,"('Annecy', 0.2552001819976956)","('Annecy', 0.2552001819976956)",0.0
46.21,6.09,26.0,46.26,6.16,517.0,683,4250140822,Suisse,Suisse,Genève,Genève,7.734510127055969,"('Geneva', 6.687370106536646)","('Geneva', 6.002563584409144)",22.766666666666666
46.24,6.15,15.0,46.2,6.14,240.0,683,467938143,Suisse,Suisse,Genève,Genève,4.511010799855514,"('Geneva', 2.0536168395962333)","('Geneva', 4.626740989727313)",9.016666666666667
47.58,7.66,377.0,47.58,7.66,267.0,685,3434189111,Suisse,Suisse,Basel-Stadt,Basel-Stadt,0.0,"('Basel', 4.734789134086343)","('Basel', 4.734789134086343)",0.0
45.76,9.85,302.0,45.76,9.85,373.0,686,67855252,Italia,Italia,-,-,0.0,"('Varese', 79.57413923238255)","('Varese', 79.57413923238255)",0.0
47.56,8.89,10.0,47.38,8.54,224.0,686,25335178,Suisse,Suisse,Zürich,Thurgau,33.035256415205865,"('Zurich', 1.6615021190898316)","('Zurich', 33.376825460617006)",32.083333333333336
47.52,6.92,382.0,47.52,6.92,239.0,688,597227459,France,France,-,-,0.0,"('Mulhouse', 40.13802840815349)","('Mulhouse', 40.13802840815349)",0.0
45.92,10.06,110.0,45.92,10.06,69.0,689,173662542,Italia,Italia,-,-,0.0,"('Varese', 96.12695179571433)","('Varese', 96.12695179571433)",0.0
46.19,6.11,56.0,46.19,6.11,136.0,689,3052705851,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 4.500789909308684)","('Geneva', 4.500789909308684)",0.0
47.47,7.76,329.0,47.47,7.76,354.0,690,962568872,Suisse,Suisse,Basel-Landschaft,Basel-Landschaft,0.0,"('Basel', 16.11395082620244)","('Basel', 16.11395082620244)",0.0
46.01,6.25,29.0,46.01,6.25,51.0,690,1468360411,France,France,-,-,0.0,"('Annecy', 15.983607125226973)","('Annecy', 15.983607125226973)",0.0
46.11,7.08,17.0,46.78,7.64,63.0,691,4158811323,Suisse,Suisse,Bern - Berne,Valais - Wallis,85.91821305345047,"('Bern', 20.10569855849569)","('Sion', 24.88866946576537)",94.1
47.43,8.67,44.0,47.38,8.54,84.0,691,1015793652,Suisse,Suisse,Zürich,Zürich,11.245866188317523,"('Zurich', 1.6615021190898316)","('Zurich', 11.4456822698284)",18.166666666666668
47.03,8.18,16.0,47.03,8.18,45.0,692,100555327,Suisse,Suisse,Luzern,Luzern,0.0,"('Luzern', 8.841079461832038)","('Luzern', 8.841079461832038)",0.0
47.44,6.89,350.0,47.45,6.88,31.0,693,570674218,France,France,-,-,1.341523836523767,"('Mulhouse', 47.59315759601378)","('Mulhouse', 47.857130676583516)",2.9166666666666665
46.01,8.96,36.0,46.02,8.91,17.0,694,479057997,Suisse,Suisse,Ticino,Ticino,4.015480231923529,"('Varese', 23.401843049207464)","('Varese', 23.74480858721783)",11.9
46.18,6.11,105.0,46.18,6.09,16.0,695,997663429,Suisse,Suisse,Genève,Genève,1.5388496182707787,"('Geneva', 6.305109667958225)","('Geneva', 4.895427246092616)",3.7666666666666666
46.23,9.25,27.0,45.83,8.81,350.0,695,318091078,Italia,Italia,-,-,55.93011912352228,"('Varese', 1.8739444639274843)","('Varese', 56.28954181371411)",166.58333333333334
47.74,10.3,399.0,47.74,10.3,296.0,695,65585834,Deutschland,Deutschland,-,-,0.0,"('Zurich', 137.64480053620395)","('Zurich', 137.64480053620395)",0.0
47.05,6.58,198.0,47.05,6.58,108.0,697,2291600593,France,France,-,-,0.0,"('Pontarlier', 23.558979988359972)","('Pontarlier', 23.558979988359972)",0.0
47.21,7.18,24.0,47.21,7.18,19.0,698,1969420915,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 39.15727719180547)","('Bern', 39.15727719180547)",0.0
46.83,7.06,247.0,46.83,7.06,213.0,698,1043103745,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg,0.0,"('Bern', 32.36295505668027)","('Bern', 32.36295505668027)",0.0
45.83,8.81,394.0,45.83,8.81,303.0,699,3207845391,Italia,Italia,-,-,0.0,"('Varese', 1.8739444639274843)","('Varese', 1.8739444639274843)",0.0
45.86,6.09,32.0,45.86,6.09,24.0,699,2160606762,France,France,-,-,0.0,"('Annecy', 4.901483567866058)","('Annecy', 4.901483567866058)",0.0
46.49,6.7,489.0,46.49,6.7,211.0,700,561238505,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 5.444101211352626)","('Lausanne', 5.444101211352626)",0.0
46.2,6.14,340.0,46.2,6.14,282.0,701,3376137581,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.0536168395962333)","('Geneva', 2.0536168395962333)",0.0
45.76,9.85,280.0,45.76,9.85,424.0,704,817745778,Italia,Italia,-,-,0.0,"('Varese', 79.57413923238255)","('Varese', 79.57413923238255)",0.0
47.37,8.54,17.0,47.17,8.51,12.0,704,19078633,Suisse,Suisse,Zug,Zürich,22.3398456795864,"('Luzern', 20.765584409472392)","('Zurich', 0.8386823848142152)",27.733333333333334
47.65,7.81,70.0,47.68,7.8,110.0,706,152483331,Deutschland,Deutschland,-,-,3.416723004405869,"('Basel', 19.568109355656535)","('Basel', 18.25431262915354)",7.766666666666667
47.67,9.47,408.0,47.67,9.47,299.0,707,3825263429,Deutschland,Deutschland,-,-,0.0,"('Zurich', 76.83289712879132)","('Zurich', 76.83289712879132)",0.0
47.23,7.23,80.0,47.23,7.23,27.0,709,703504325,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 39.15396232263839)","('Bern', 39.15396232263839)",0.0
46.2,9.03,111.0,46.2,9.03,598.0,709,450626769,Suisse,Suisse,Ticino,Ticino,0.0,"('Varese', 45.306651752291046)","('Varese', 45.306651752291046)",0.0
47.68,6.49,11.0,47.68,6.49,13.0,710,1320914755,France,France,-,-,0.0,"('Mulhouse', 63.528774027480665)","('Mulhouse', 63.528774027480665)",0.0
47.43,8.67,41.0,47.43,8.67,30.0,710,573003125,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 11.4456822698284)","('Zurich', 11.4456822698284)",0.0
45.93,6.12,13.0,45.93,6.12,11.0,711,6860282,France,France,-,-,0.0,"('Annecy', 3.343501712009431)","('Annecy', 3.343501712009431)",0.0
46.52,6.64,67.0,46.52,6.64,10.0,711,472467823,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 2.520235688875383)","('Lausanne', 2.520235688875383)",0.0
46.21,6.09,200.0,46.21,6.1,11.0,712,615689820,Suisse,Suisse,Genève,Genève,0.7690048898145635,"('Geneva', 5.248714345739012)","('Geneva', 6.002563584409144)",19.1
46.8,7.16,393.0,46.8,7.16,319.0,713,3938928267,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg,0.0,"('Bern', 26.67058745018392)","('Bern', 26.67058745018392)",0.0
47.72,10.32,22.0,47.74,10.3,92.0,713,77722204,Deutschland,Deutschland,-,-,2.6784836932754232,"('Zurich', 137.64480053620395)","('Zurich', 138.45333287086885)",8.466666666666667
47.75,7.33,452.0,47.75,7.33,111.0,714,327812972,France,France,-,-,0.0,"('Mulhouse', 0.2465655646310726)","('Mulhouse', 0.2465655646310726)",0.0
45.8,6.17,644.0,45.8,6.17,69.0,714,1379078406,France,France,-,-,0.0,"('Annecy', 11.853619655778012)","('Annecy', 11.853619655778012)",0.0
47.0,6.94,173.0,47.0,6.94,428.0,714,366065548,Suisse,Suisse,Neuchâtel,Neuchâtel,0.0,"('Bern', 41.006560264788824)","('Bern', 41.006560264788824)",0.0
47.02,6.86,18.0,47.06,6.94,29.0,714,365512106,Suisse,Suisse,Neuchâtel,Neuchâtel,7.514162791684633,"('Bern', 42.98418608008625)","('Pontarlier', 40.399913317453986)",16.233333333333334
47.65,6.84,236.0,47.65,6.84,481.0,717,175868562,France,France,-,-,0.0,"('Mulhouse', 38.53038843148269)","('Mulhouse', 38.53038843148269)",0.0
45.78,10.34,602.0,45.78,10.34,114.0,717,576491670,Italia,Italia,-,-,0.0,"('Varese', 117.33763435456794)","('Varese', 117.33763435456794)",0.0
47.48,6.73,37.0,47.47,6.69,61.0,717,605638519,France,France,-,-,3.20335537043365,"('Mulhouse', 57.36566966427203)","('Mulhouse', 54.246188186360236)",4.133333333333334
45.89,6.08,272.0,45.9,6.09,54.0,717,1493948095,France,France,-,-,1.353895153067584,"('Annecy', 2.0648014630391684)","('Annecy', 3.0481702558322286)",3.433333333333333
47.37,8.55,167.0,47.46,8.29,39.0,717,40150339,Suisse,Suisse,Aargau,Zürich,21.96063814236698,"('Zurich', 22.13216150202529)","('Zurich', 0.370046627869941)",27.45
46.2,6.14,320.0,46.2,6.14,93.0,719,19608560,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.0536168395962333)","('Geneva', 2.0536168395962333)",0.0
46.95,7.44,350.0,46.95,7.44,371.0,721,42381452,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 4.2188015742827165)","('Bern', 4.2188015742827165)",0.0
47.23,9.23,263.0,47.23,9.23,458.0,721,278214621,Suisse,Suisse,Sankt Gallen,Sankt Gallen,0.0,"('Zurich', 53.449711057791816)","('Zurich', 53.449711057791816)",0.0
47.05,6.88,218.0,47.05,6.88,458.0,721,2861261120,Suisse,Suisse,Neuchâtel,Neuchâtel,0.0,"('Pontarlier', 42.97781212067586)","('Pontarlier', 42.97781212067586)",0.0
46.68,7.86,124.0,46.68,7.86,161.0,722,1384623912,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 39.83750903499657)","('Bern', 39.83750903499657)",0.0
45.81,8.25,64.0,45.81,8.25,20.0,722,142765591,Italia,Italia,-,-,0.0,"('Varese', 44.65200785036506)","('Varese', 44.65200785036506)",0.0
47.23,8.67,26.0,47.38,8.54,12.0,723,172519515,Suisse,Suisse,Zürich,Zürich,19.33411785835214,"('Zurich', 1.6615021190898316)","('Zurich', 17.67611059383057)",21.8
47.1,6.83,48.0,47.1,6.83,26.0,728,92057064,Suisse,Suisse,Neuchâtel,Neuchâtel,0.0,"('Pontarlier', 42.0768217928966)","('Pontarlier', 42.0768217928966)",0.0
47.79,7.18,475.0,47.79,7.18,244.0,728,1474859190,France,France,-,-,0.0,"('Mulhouse', 12.282238065370306)","('Mulhouse', 12.282238065370306)",0.0
47.47,8.99,166.0,47.46,9.03,66.0,728,185410602,Suisse,Suisse,Thurgau,Thurgau,3.2038915794295657,"('Zurich', 37.55583759037428)","('Zurich', 35.02028108395831)",7.2
47.63,6.84,25.0,47.63,6.84,33.0,728,126396662,France,France,-,-,0.0,"('Mulhouse', 39.2357867853495)","('Mulhouse', 39.2357867853495)",0.0
46.53,6.65,49.0,46.53,6.65,134.0,729,884228940,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 1.3283201334703978)","('Lausanne', 1.3283201334703978)",0.0
46.05,6.16,302.0,46.38,6.85,46.0,729,1969687951,Suisse,France,Valais - Wallis,-,64.49593261684902,"('Lausanne', 22.070706139129044)","('Geneva', 16.67675269296242)",90.0
46.65,9.7,336.0,46.65,9.7,392.0,731,3412837961,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun,0.0,"('Varese', 114.30329659347933)","('Varese', 114.30329659347933)",0.0
45.83,8.81,367.0,45.83,8.81,365.0,732,561384366,Italia,Italia,-,-,0.0,"('Varese', 1.8739444639274843)","('Varese', 1.8739444639274843)",0.0
47.39,8.49,15.0,47.29,8.56,193.0,732,1201468328,Suisse,Suisse,Zürich,Zürich,12.299346566024855,"('Zurich', 8.553190785740739)","('Zurich', 5.206333266012144)",16.016666666666666
47.62,6.79,277.0,47.62,6.79,450.0,732,2199601653,France,France,-,-,0.0,"('Mulhouse', 43.135208123975346)","('Mulhouse', 43.135208123975346)",0.0
46.52,6.63,10.0,46.53,6.65,487.0,733,483110297,Suisse,Suisse,Vaud,Vaud,1.890298334213332,"('Lausanne', 1.3283201334703978)","('Lausanne', 3.17137909633806)",6.016666666666667
45.85,9.39,19.0,45.86,9.38,149.0,733,370877139,Italia,Italia,-,-,1.3542133478788219,"('Varese', 43.117052049162524)","('Varese', 43.78522522573158)",3.0
46.25,6.13,193.0,46.25,6.13,54.0,734,710460114,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 6.231589512632507)","('Geneva', 6.231589512632507)",0.0
45.83,8.81,245.0,45.83,8.81,158.0,734,751364672,Italia,Italia,-,-,0.0,"('Varese', 1.8739444639274843)","('Varese', 1.8739444639274843)",0.0
47.37,8.54,105.0,47.37,8.53,44.0,735,14943815,Suisse,Suisse,Zürich,Zürich,0.752607383641653,"('Zurich', 1.5500803336139959)","('Zurich', 0.8386823848142152)",4.766666666666667
47.57,8.08,28.0,47.57,8.08,43.0,735,1384201075,Deutschland,Deutschland,-,-,0.0,"('Basel', 35.990890003356434)","('Basel', 35.990890003356434)",0.0
47.46,8.34,137.0,47.46,8.34,37.0,735,1511125514,Suisse,Suisse,Aargau,Aargau,0.0,"('Zurich', 18.892946635118545)","('Zurich', 18.892946635118545)",0.0
47.4,8.06,299.0,47.39,8.07,115.0,735,591436426,Suisse,Suisse,Aargau,Aargau,1.341923990577611,"('Zurich', 36.21231013768556)","('Zurich', 37.053948564435714)",5.366666666666666
47.63,6.86,68.0,47.65,6.84,242.0,736,380549104,France,France,-,-,2.679925337187139,"('Mulhouse', 38.53038843148269)","('Mulhouse', 37.83220909280953)",6.4
47.66,5.99,285.0,47.68,6.04,75.0,739,521249312,France,France,-,-,4.351889530874657,"('Pontarlier', 89.50318370624542)","('Pontarlier', 88.46390406782186)",13.416666666666666
46.53,6.65,164.0,46.53,6.65,56.0,739,33275874,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 1.3283201334703978)","('Lausanne', 1.3283201334703978)",0.0
46.42,6.26,10.0,46.44,6.27,67.0,739,185598504,Suisse,Suisse,Vaud,Vaud,2.3507761019595192,"('Annemasse', 27.404684407804023)","('Annemasse', 25.12820224552423)",3.8333333333333335
47.2,5.94,480.0,47.2,5.94,260.0,740,3177276466,France,France,-,-,0.0,"('Pontarlier', 45.54989655475243)","('Pontarlier', 45.54989655475243)",0.0
46.18,6.22,25.0,46.11,6.22,424.0,740,274403573,France,France,-,-,7.77875794321375,"('Annemasse', 9.477419439856849)","('Annemasse', 2.1011620179987336)",24.933333333333334
47.37,8.54,36.0,47.41,8.73,13.0,741,304531630,Suisse,Suisse,Zürich,Zürich,14.969292071941034,"('Zurich', 14.372765714576763)","('Zurich', 0.8386823848142152)",24.966666666666665
46.21,6.09,214.0,46.21,6.09,65.0,742,710614534,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 6.002563584409144)","('Geneva', 6.002563584409144)",0.0
47.62,6.95,576.0,47.62,6.95,42.0,746,39478560,France,France,-,-,0.0,"('Mulhouse', 32.1081062110628)","('Mulhouse', 32.1081062110628)",0.0
46.21,6.13,21.0,46.2,6.16,21.0,746,123666485,Suisse,Suisse,Genève,Genève,2.560891381124673,"('Geneva', 0.5153270743844632)","('Geneva', 3.033383012494483)",7.4
45.76,9.85,418.0,45.76,9.85,328.0,746,3070068148,Italia,Italia,-,-,0.0,"('Varese', 79.57413923238255)","('Varese', 79.57413923238255)",0.0
45.83,8.81,534.0,45.83,8.81,212.0,746,758247740019126272,Italia,Italia,-,-,0.0,"('Varese', 1.8739444639274843)","('Varese', 1.8739444639274843)",0.0
46.18,6.22,88.0,46.18,6.24,155.0,748,223552516,France,France,-,-,1.5388496182707787,"('Annemasse', 1.6099548552784892)","('Annemasse', 2.1011620179987336)",9.133333333333333
47.37,8.54,24.0,47.17,8.51,26.0,748,20509373,Suisse,Suisse,Zug,Zürich,22.3398456795864,"('Luzern', 20.765584409472392)","('Zurich', 0.8386823848142152)",27.733333333333334
46.68,7.86,314.0,46.69,7.86,83.0,748,85070003,Suisse,Suisse,Bern - Berne,Bern - Berne,1.1112511347440135,"('Bern', 39.110573094596646)","('Bern', 39.83750903499657)",4.433333333333334
47.29,7.03,403.0,47.29,7.03,346.0,749,265070274,Suisse,Suisse,Jura,Jura,0.0,"('Basel', 52.74139454279566)","('Basel', 52.74139454279566)",0.0
46.12,10.32,546.0,46.12,10.32,206.0,752,1171901388,Italia,Italia,-,-,0.0,"('Varese', 120.15449429380008)","('Varese', 120.15449429380008)",0.0
46.55,6.67,87.0,46.55,6.67,30.0,754,167777966,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 1.8728525831607925)","('Lausanne', 1.8728525831607925)",0.0
46.17,7.44,19.0,46.17,7.44,23.0,755,968714450,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 9.8689226935193)","('Sion', 9.8689226935193)",0.0
47.2,5.94,239.0,47.24,6.0,163.0,756,56997480,France,France,-,-,6.345479910728592,"('Pontarlier', 46.063036671672215)","('Pontarlier', 45.54989655475243)",12.766666666666667
46.98,8.4,32.0,46.97,8.42,347.0,758,95469276,Suisse,Suisse,Nidwalden,Nidwalden,1.8800281061495665,"('Luzern', 17.127960730909408)","('Luzern', 15.287594705282428)",6.416666666666667
46.21,6.14,381.0,46.21,6.14,377.0,758,119676716,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.334834812994416)","('Geneva', 2.334834812994416)",0.0
46.53,6.63,387.0,46.53,6.63,372.0,759,119679148,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 2.829540041666745)","('Lausanne', 2.829540041666745)",0.0
46.95,7.44,386.0,46.95,7.44,373.0,759,119681983,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 4.2188015742827165)","('Bern', 4.2188015742827165)",0.0
47.11,6.83,375.0,47.11,6.83,362.0,760,1160860946,Suisse,Suisse,Neuchâtel,Neuchâtel,0.0,"('Pontarlier', 42.66124507752928)","('Pontarlier', 42.66124507752928)",0.0
47.38,8.54,437.0,47.38,8.54,317.0,761,382058565,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
47.43,8.67,34.0,47.43,8.56,19.0,761,434481966,Suisse,Suisse,Zürich,Zürich,8.269257983722921,"('Zurich', 7.0776385467915235)","('Zurich', 11.4456822698284)",13.566666666666666
